ano mes dia hh min seg lat  long  prof age  mag
1983 04 11 22 45 58.5  10.741 -61.998  17.0   ISC 0.0
1983 04 12 05 56 01.9  10.138 -62.631   1.5  FUNV 4.3
1983 04 13 07 25 29.7  10.558 -62.375   3.9  FUNV 0.0
1983 04 15 21 17 25.7   8.990 -70.899  21.0  FUNV 4.1
1983 04 15 21 21 55.6  10.302 -67.807  11.2  FUNV 3.0
1983 04 16 01 56 41.6  10.530 -61.367  32.4   ISC 0.0
1983 04 16 16 10 31.6  11.230 -60.960   4.0   ISC 0.0
1983 04 16 23 31 59.6  10.977 -61.721  32.0   ISC 0.0
1983 04 18 07 38 26.0  10.183 -67.889  15.6  FUNV 3.1
1983 04 18 07 41 46.8  10.756 -62.161  15.0   ISC 2.7
1983 04 19 00 41 03.4  10.502 -62.792   2.4  FUNV 0.0
1983 04 19 01 06 40.8  10.345 -62.938   8.3  FUNV 0.0
1983 04 20 14 06 11.5   6.857 -72.885 155.7   ISC 4.5
1983 04 21 11 31 06.4  12.740 -60.920   7.0   ISC 0.0
1983 04 22 06 29 53.8   8.856 -71.312   6.2  FUNV 3.1
1983 04 23 05 55 27.4  10.600 -61.720   1.0   ISC 0.0
1983 04 24 02 11 33.3  11.976 -59.501   7.0   ISC 0.0
1983 04 24 10 41 42.7  10.738 -62.125   1.0   ISC 0.0
1983 04 24 19 42 01.4  11.033 -61.996  57.0   ISC 0.0
1983 04 28 14 27 32.9  10.505 -67.009  24.4  FUNV 2.4
1983 04 29 00 26 13.6  10.700 -61.870   2.0   ISC 0.0
1983 04 29 11 19 11.4  10.613 -61.816   1.0   ISC 0.0
1983 04 30 04 16 49.7   6.743 -72.945 172.9   ISC 4.4
1983 04 30 07 41 57.7  10.579 -62.705   0.5  FUNV 0.0
1983 04 30 21 19 20.3  10.658 -61.763   5.0   ISC 0.0
1983 05 01 04 27 48.2  11.093 -61.952  43.0   ISC 0.0
1983 05 01 04 50 25.0  10.870 -61.704  24.1   ISC 0.0
1983 05 01 13 22 04.4  10.535 -62.002   4.0   ISC 0.0
1983 05 02 21 45 00.2  10.794 -62.283  13.7  FUNV 3.7
1983 05 02 21 55 50.6  10.618 -62.559   1.0  FUNV 3.7
1983 05 03 00 09 18.3  10.633 -62.128   0.8  FUNV 0.0
1983 05 03 00 22 24.9  10.370 -63.128   0.1  FUNV 0.0
1983 05 03 00 40 46.5  10.543 -62.717   1.0   ISC 0.0
1983 05 03 18 02 20.0  10.647 -61.790   3.0   ISC 0.0
1983 05 05 01 19 15.6  11.827 -64.260   9.6  FUNV 3.6
1983 05 07 04 17 40.0  10.839 -61.726   4.0   ISC 0.0
1983 05 07 21 27 09.4  10.629 -61.918   1.0   ISC 0.0
1983 05 10 17 39 08.3  10.778 -62.258  11.1   FUN 3.5
1983 05 12 05 33 56.1  10.480 -63.596  10.2  FUNV 3.0
1983 05 12 22 33 15.1  10.950 -62.121   1.0   ISC 0.0
1983 05 14 18 14 49.2  10.621 -72.651   3.3   FUN 0.0
1983 05 18 12 18 03.4  13.272 -60.253   5.0   ISC 0.0
1983 05 19 23 22 14.9   6.513 -72.796 177.0  FUNV 5.0
1983 05 20 21 48 20.0  11.872 -68.487  17.9  FUNV 3.4
1983 05 27 02 39 04.8  10.940 -62.050  40.0   ISC 0.0
1983 05 27 16 51 12.5  10.460 -67.003   0.6  FUNV 2.4
1983 05 28 16 01 54.9   6.616 -72.837 182.1   ISC 4.8
1983 05 28 19 48 18.3   6.840 -73.007 167.8   ISC 4.5
1983 05 31 12 26 54.2  10.078 -71.598  15.9  FUNV 3.4
1983 06 01 01 15 21.3  13.910 -60.330  31.0   ISC 0.0
1983 06 02 09 52 44.3  11.160 -60.760   5.0   ISC 0.0
1983 06 07 23 14 20.7   7.235 -73.367 180.9  FUNV 4.5
1983 06 09 20 38 26.5   6.925 -73.390 185.4  FUNV 4.7
1983 06 11 14 25 53.2   9.002 -71.081  17.2  FUNV 4.1
1983 06 11 21 27 37.4  11.195 -61.709  12.0   ISC 0.0
1983 06 12 12 05 26.1  13.528 -60.752  96.3   ISC 0.0
1983 06 13 06 14 33.5   6.787 -73.163 159.1  FUNV 0.0
1983 06 15 07 37 25.2   6.850 -73.025 170.4   ISC 4.4
1983 06 15 08 33 17.0   8.218 -72.002   8.4  FUNV 4.7
1983 06 17 09 50 41.2  11.063 -71.101  27.1  FUNV 3.4
1983 06 17 20 13 59.5  10.168 -61.974  53.3   ISC 0.0
1983 06 20 21 28 22.8  10.489 -70.817   2.7  FUNV 3.2
1983 06 21 03 33 21.8   8.965 -70.732  10.2  FUNV 3.5
1983 06 22 01 44 55.9   7.994 -71.852   0.1  FUNV 3.9
1983 06 23 11 56 33.6  10.749 -68.150  17.1  FUNV 2.9
1983 06 24 20 13 44.5   7.775 -71.526  22.4  FUNV 3.7
1983 06 27 02 04 28.0  10.729 -61.511  46.0   ISC 0.0
1983 07 05 04 45 50.0  10.998 -69.114  17.9  FUNV 3.4
1983 07 07 03 08 08.5  11.289 -61.754   1.0   ISC 0.0
1983 07 08 04 47 58.6   9.424 -73.154 125.7  FUNV 0.0
1983 07 08 16 55 39.6  13.920 -60.310  45.0   ISC 0.0
1983 07 10 12 19 00.6  10.815 -62.067   1.0   ISC 0.0
1983 07 13 23 09 21.3  10.824 -62.165  72.5   ISC 0.0
1983 07 14 00 09 56.0   8.074 -71.430   0.1  FUNV 3.1
1983 07 14 15 43 26.6   9.306 -70.635  17.3  FUNV 3.8
1983 07 15 01 48 20.5   9.146 -70.611  13.4  FUNV 3.4
1983 07 17 15 43 26.2   9.314 -70.604  11.8  FUNV 3.5
1983 07 19 14 38 15.8  10.483 -63.642   0.1  FUNV 3.2
1983 07 19 16 53 53.0   9.903 -71.473   0.1  FUNV 3.4
1983 07 19 20 56 23.6  10.296 -66.822   6.5  FUNV 2.8
1983 07 22 10 02 31.7  10.726 -62.951  18.0   ISC 0.0
1983 07 23 21 29 44.6   6.882 -73.064 160.2   ISC 4.5
1983 07 23 22 06 32.0  11.303 -61.498   5.0   ISC 0.0
1983 07 24 07 16 27.0  10.855 -62.151  79.9   ISC 0.0
1983 07 24 15 39 45.5   6.820 -73.049 165.3   ISC 4.8
1983 07 31 03 52 11.1  10.543 -62.105   5.2   ISC 0.0
1983 08 02 16 50 57.1  10.172 -71.505  16.6  FUNV 3.3
1983 08 03 10 11 26.8  10.927 -62.106  77.0   ISC 0.0
1983 08 05 08 43 32.1  10.849 -62.373  64.7   ISC 0.0
1983 08 08 19 12 13.3   8.571 -71.017  17.5  FUNV 0.0
1983 08 10 12 42 40.0  10.474 -64.096  17.3  FUNV 3.4
1983 08 11 14 41 44.2  10.633 -61.083  19.2   ISC 0.0
1983 08 12 23 16 16.5  10.469 -64.359   2.0  FUNV 1.4
1983 08 13 10 34 02.8  10.885 -61.830  64.6   ISC 0.0
1983 08 14 05 05 51.4   9.132 -73.896  85.9   ISC 4.9
1983 08 14 20 29 06.9  10.460 -64.303   2.0  FUNV 1.8
1983 08 16 23 57 30.9  11.895 -71.451  45.0  FUNV 3.6
1983 08 18 19 54 00.2  10.593 -64.937   0.1  FUNV 3.1
1983 08 19 01 25 41.9  13.158 -60.477  51.0   ISC 0.0
1983 08 20 00 35 44.6  11.225 -61.699   1.0   ISC 3.4
1983 08 20 23 29 26.2  11.890 -60.129  12.0   ISC 0.0
1983 08 21 00 00 46.7   6.732 -72.957 169.8   ISC 3.9
1983 08 21 19 23 11.8  10.757 -61.763  34.0   ISC 0.0
1983 08 21 21 53 49.7  11.491 -62.188  87.5   ISC 0.0
1983 08 22 09 24 14.3   9.851 -70.772  10.4  FUNV 3.5
1983 08 23 19 21 19.3   6.601 -72.744 144.0   ISC 3.8
1983 08 24 10 41 08.6  10.987 -64.457  23.3  FUNV 3.7
1983 08 26 10 10 45.4  11.143 -62.078  66.0   ISC 0.0
1983 08 27 07 34 08.9  12.295 -67.382  45.0  FUNV 0.0
1983 08 29 08 24 23.3   6.378 -72.886 148.8  FUNV 5.0
1983 08 31 20 14 49.9  10.486 -67.056   4.0  FUNV 3.5
1983 09 01 07 19 15.6  10.488 -61.654  28.7   ISC 0.0
1983 09 02 18 17 19.4   9.145 -70.593  10.2  FUNV 3.7
1983 09 03 16 27 50.2  10.245 -70.881  21.3  FUNV 3.5
1983 09 05 07 49 48.3  11.110 -62.071  74.9   ISC 0.0
1983 09 06 20 34 15.6   9.671 -69.748   6.5  FUNV 3.9
1983 09 07 09 11 41.8   5.701 -72.085  48.1  FUNV 3.6
1983 09 07 11 39 49.0  10.824 -65.809   0.1  FUNV 3.1
1983 09 10 03 59 59.2  11.065 -64.734  24.2  FUNV 0.0
1983 09 10 09 03 28.1  12.986 -61.423 145.5   ISC 0.0
1983 09 11 10 40 23.6  10.926 -62.012  60.0   ISC 0.0
1983 09 14 07 15 03.9   9.197 -70.570  11.3  FUNV 3.3
1983 09 14 14 11 59.8  10.405 -65.021  20.7  FUNV 3.4
1983 09 22 05 32 52.6   8.504 -71.372   9.8  FUNV 3.9
1983 09 22 05 53 05.9   8.630 -71.330   0.1  FUNV 2.4
1983 09 23 02 52 29.1   9.346 -70.318   2.5  FUNV 3.6
1983 09 23 05 51 51.1   9.309 -70.258   1.2  FUNV 3.1
1983 09 23 07 13 36.7   9.226 -70.189  13.0  FUNV 3.6
1983 09 24 03 46 56.1   9.908 -69.865   0.8  FUNV 4.1
1983 09 27 02 28 58.9   9.841 -70.720  16.9  FUNV 0.0
1983 09 29 22 57 23.4   8.507 -71.525   2.4  FUNV 0.0
1983 09 30 02 27 43.3   8.669 -71.416   0.1  FUNV 3.2
1983 10 02 02 59 42.4  10.540 -62.142   1.0   ISC 0.0
1983 10 02 21 41 55.3  12.066 -59.706  25.0   ISC 0.0
1983 10 06 06 52 45.6   9.984 -61.015  53.0   ISC 0.0
1983 10 06 17 32 22.3  10.070 -71.812  18.7  FUNV 3.5
1983 10 06 17 05 37.4  12.643 -61.495   2.0   ISC 0.0
1983 10 07 16 50 32.5   6.916 -73.303 170.4   ISC 4.1
1983 10 09 12 14 34.6   8.821 -70.977   0.9  FUNV 4.0
1983 10 12 01 19 02.4   9.743 -69.726  12.0  FUNV 3.5
1983 10 13 22 48 31.8  11.785 -61.940  18.0   ISC 0.0
1983 10 15 12 46 42.3   8.795 -70.963   5.3  FUNV 2.8
1983 10 15 21 26 23.2  12.644 -60.275  27.0   ISC 0.0
1983 10 17 03 50 55.2  11.112 -62.119  88.0   ISC 0.0
1983 10 19 11 40 44.8   6.677 -72.883 145.5   ISC 3.3
1983 10 20 20 22 23.0   8.949 -71.932   0.1  FUNV 3.6
1983 10 23 11 25 12.1  10.366 -62.996  12.0   ISC 0.0
1983 10 24 00 58 25.1   6.994 -73.259 156.4   ISC 4.4
1983 10 24 04 13 31.4   6.801 -73.052 166.5   ISC 4.2
1983 10 24 05 02 13.2   8.716 -70.901   1.6  FUNV 3.1
1983 10 24 23 25 38.0   8.641 -70.871   3.2  FUNV 3.4
1983 10 24 23 56 53.0   8.679 -70.889  10.0  FUNV 3.3
1983 10 28 14 22 36.9  10.859 -61.813   8.8  FUNV 0.0
1983 10 29 11 46 56.9   8.802 -70.951   5.9  FUNV 2.2
1983 11 03 05 06 27.4  11.419 -71.757  27.4  FUNV 3.7
1983 11 03 16 58 17.5   9.705 -69.564  10.6  FUNV 3.1
1983 11 04 08 48 13.0  10.627 -64.784   4.6  FUNV 2.4
1983 11 06 19 38 32.9   7.629 -73.076 144.2  FUNV 4.5
1983 11 11 07 05 54.9  11.353 -61.674  16.0   ISC 0.0
1983 11 12 18 07 35.2  10.548 -62.145   3.0   ISC 0.0
1983 11 15 02 17 27.5  10.960 -60.860  22.0   ISC 0.0
1983 11 16 19 43 46.5   9.831 -69.989   7.6  FUNV 3.4
1983 11 17 00 07 38.6  10.366 -69.682   0.1  FUNV 2.7
1983 11 17 12 36 31.1  10.362 -69.421   3.1  FUNV 0.0
1983 11 18 00 44 54.5   6.908 -73.079 157.3   ISC 4.4
1983 11 18 08 32 01.7   6.937 -73.182 156.9   ISC 4.3
1983 11 20 08 14 04.4  10.609 -60.983  17.0   ISC 0.0
1983 11 22 17 41 14.2  10.381 -62.653   5.1  FUNV 2.6
1983 11 22 21 42 05.9   9.073 -70.899  13.0  FUNV 3.7
1983 11 24 09 21 22.2  10.310 -62.201  50.5   ISC 0.0
1983 11 26 05 32 33.7   9.470 -69.561  13.3  FUNV 3.7
1983 11 26 12 33 20.8  10.282 -62.817  12.6  FUNV 3.0
1983 11 26 21 20 29.3  10.185 -69.198   2.2  FUNV 3.7
1983 11 27 07 32 52.5   9.818 -69.844   0.1  FUNV 3.1
1983 11 29 12 26 54.8  11.038 -69.593   0.1  FUNV 2.4
1983 12 03 05 23 08.2   8.636 -70.961   0.7  FUNV 3.2
1983 12 04 03 48 47.1  10.171 -69.155   0.1  FUNV 3.0
1983 12 04 21 23 33.7   9.926 -69.764  14.3  FUNV 3.7
1983 12 06 00 24 55.5   9.746 -69.525   1.0  FUNV 3.4
1983 12 07 02 25 28.1  10.626 -62.223  22.8  FUNV 0.0
1983 12 13 12 18 22.3   6.798 -73.102 173.3   ISC 4.4
1983 12 13 16 12 54.0  10.057 -63.517  27.0  FUNV 3.1
1983 12 13 16 59 46.5  10.347 -66.804   0.1  FUNV 2.2
1983 12 16 02 27 39.4  10.611 -61.613  22.0   ISC 0.0
1983 12 20 16 53 48.3  12.076 -69.773  22.5  FUNV 3.7
1983 12 21 05 02 38.4   8.752 -71.247   0.1  FUNV 2.7
1983 12 21 05 30 50.4  10.504 -63.395  28.3  FUNV 4.0
1983 12 24 00 12 09.8   9.949 -69.053  14.6  FUNV 2.8
1983 12 25 17 03 30.9  10.855 -61.489  36.0   ISC 0.0
1983 12 25 18 48 36.2   9.980 -62.870  24.0   ISC 0.0
1983 12 27 08 14 20.4  11.092 -60.852  30.0   ISC 0.0
1983 12 29 11 29 56.9   9.863 -69.607   8.2  FUNV 3.5
1983 12 29 21 21 57.8  12.142 -70.184  19.8  FUNV 0.0
1983 12 30 08 04 44.9   7.014 -72.155   5.4  FUNV 3.4
1983 12 31 12 18 05.5   6.817 -73.018 169.6   ISC 4.7
1984 01 06 02 23 03.1  10.810 -65.730  12.2  FUNV 3.7
1984 01 06 11 37 49.8   6.748 -73.0641 66.1   ISC 5.0
1984 01 07 02 23 00.8  10.883 -65.692   4.0   ISC 0.0
1984 01 10 23 21 27.1  10.270 -66.480  17.0  FUNV 2.0
1984 01 13 22 20 44.6  10.450 -61.820   1.0   ISC 0.0
1984 01 15 20 14 10.1  11.083 -60.610  62.3   ISC 5.1
1984 01 16 18 26 32.2   6.784 -73.1381 57.1   ISC 4.4
1984 01 17 04 17 17.3   5.824 -73.9571 27.8   ISC 4.5
1984 01 19 15 37 17.2  10.320 -66.820  17.0  FUNV 2.0
1984 01 23 21 36 53.0  10.730 -62.5401 03.8  FUNV 4.2
1984 01 24 01 25 22.4  11.660 -69.006  20.0  FUNV 2.5
1984 01 25 12 20 04.4  11.293 -62.025  99.0   ISC 0.0
1984 01 27 16 39 11.6  10.610 -67.000   9.5  FUNV 2.0
1984 01 30 19 27 06.0  10.930 -61.560  37.7  FUNV 3.2
1984 01 31 00 41 11.6  10.895 -61.537  26.8   ISC 0.0
1984 01 31 11 55 48.8  10.650 -69.730  14.0  FUNV 3.3
1984 01 31 23 04 28.3  10.618 -62.072   0.5   ISC 0.0
1984 02 01 06 32 57.9  13.099 -70.421  74.0   ISC 4.2
1984 02 05 05 40 07.8  10.780 -60.780  25.0   ISC 0.0
1984 02 05 22 28 32.4  11.270 -62.200  92.1  FUNV 2.9
1984 02 07 02 57 30.8   6.936 -73.1531 72.1   ISC 4.1
1984 02 08 01 36 22.9  10.890 -62.230  52.1  FUNV 3.2
1984 02 08 08 28 18.4  10.610 -67.310   5.0  FUNV 2.7
1984 02 08 08 35 22.7  10.900 -61.990  35.0  FUNV 2.5
1984 02 09 19 07 47.5   9.280 -67.310   2.1  FUNV 2.4
1984 02 11 13 57 45.1  12.088 -60.002  63.2   ISC 5.3
1984 02 12 21 25 48.4  11.530 -65.004  27.3  FUNV 2.8
1984 02 13 16 18 17.0   9.750 -67.280  10.0  FUNV 2.0
1984 02 14 03 58 25.1  12.490 -60.638   9.0   ISC 0.0
1984 02 15 05 18 34.9  12.340 -60.690  87.0   ISC 0.0
1984 02 18 05 15 18.6  10.480 -69.250  10.6  FUNV 3.3
1984 02 19 06 22 32.2  10.273 -62.185   2.0   ISC 0.0
1984 02 19 12 21 49.7   6.760 -73.0831 72.2   ISC 3.9
1984 02 20 06 59 52.1  11.510 -60.910  48.0   ISC 0.0
1984 02 21 17 50 32.0  12.860 -59.460  80.0   ISC 0.0
1984 02 24 08 44 02.8  11.014 -59.597  74.0   ISC 0.0
1984 02 24 12 07 01.0  11.052 -61.797  31.0   ISC 0.0
1984 02 24 12 06 51.9  10.560 -62.560  19.9  FUNV 3.5
1984 02 26 07 19 30.3   6.788 -73.0521 67.5   ISC 4.8
1984 03 01 04 13 02.2  10.970 -62.062  64.7   ISC 0.0
1984 03 01 23 17 56.3   9.370 -70.008   9.0  FUNV 3.5
1984 03 02 02 58 22.6   6.718 -73.0991 81.7   ISC 4.8
1984 03 04 03 12 44.5  10.720 -62.480  25.5  FUNV 2.9
1984 03 06 09 28 49.0  10.870 -65.410   8.5  FUNV 2.8
1984 03 06 21 53 02.2  10.540 -62.810  36.0  FUNV 3.2
1984 03 08 01 53 03.3  10.280 -62.730  37.0  FUNV 3.5
1984 03 08 04 59 40.4  13.783 -60.220  29.0   ISC 0.0
1984 03 08 09 27 46.9  13.943 -60.384   5.5   ISC 0.0
1984 03 08 16 46 15.7  11.005 -60.715  60.7   ISC 4.5
1984 03 09 17 48 27.6  11.270 -61.630 33.70  FUNV 4.2
1984 03 14 06 59 38.2  13.000 -60.420  46.0   ISC 0.0
1984 03 19 08 51 26.0  10.459 -63.013  33.0   ISC 0.0
1984 03 21 07 49 17.2  10.600 -68.110   4.0  FUNV 2.8
1984 03 21 11 20 52.7   6.629 -72.898 180.4   ISC 4.7
1984 03 23 15 18 39.4  10.640 -64.660  19.0  FUNV 2.2
1984 03 29 16 02 17.1  10.300 -66.820   5.0  FUNV 2.5
1984 03 31 08 32 16.1  11.830 -60.380  32.0   ISC 0.0
1984 04 01 11 30 00.7   6.699 -72.930 175.2   ISC 4.4
1984 04 02 06 08 26.4  11.799 -61.107  20.0   ISC 0.0
1984 04 03 15 27 44.4  10.600 -67.570   5.0  FUNV 2.1
1984 04 11 00 39 24.1   6.716 -73.052 180.7   ISC 4.0
1984 04 11 23 40 06.8  11.579 -61.846 104.0   ISC 0.0
1984 04 14 19 05 02.3  13.851 -60.573 108.6   ISC 0.0
1984 04 14 20 56 00.4   6.715 -73.032 172.8   ISC 4.9
1984 04 15 06 00 51.6  11.000 -62.290  92.2  FUNV 3.0
1984 04 15 08 02 19.8  12.770 -60.280   2.0   ISC 0.0
1984 04 15 20 49 16.6  11.450 -61.890  19.0   ISC 0.0
1984 04 19 18 19 55.7  11.850 -68.008  30.0  FUNV 2.7
1984 04 20 05 01 31.0  13.416 -61.462 134.0   ISC 0.0
1984 04 20 09 18 15.0  11.993 -73.508   6.1   ISC 4.8
1984 04 22 00 43 13.9   6.991 -73.291 170.3   ISC 4.4
1984 04 22 14 33 53.8   6.898 -73.147 175.2   ISC 0.0
1984 04 24 12 20 21.6  11.329 -61.919  15.0   ISC 0.0
1984 04 24 14 09 45.4   6.723 -71.568  44.0   ISC 5.0
1984 04 24 14 56 42.1   6.802 -71.759  72.4   ISC 4.0
1984 04 25 04 24 48.8  12.680 -61.940 158.0   ISC 0.0
1984 04 27 05 41 07.0  11.280 -63.510   5.0   ISC 0.0
1984 04 28 12 14 28.0  10.370 -62.220 118.0   ISC 0.0
1984 04 29 22 22 19.4   9.320 -70.009  14.3  FUNV 4.0
1984 04 29 23 05 06.3  11.850 -61.860  69.0   ISC 0.0
1984 04 30 10 12 17.9   9.250 -70.000   7.3  FUNV 3.8
1984 04 30 12 59 40.9   9.290 -70.006  19.0  FUNV 4.0
1984 05 04 11 53 51.4   9.690 -70.240  12.8  FUNV 4.3
1984 05 05 08 51 34.9  10.870 -60.050  15.0   ISC 0.0
1984 05 07 13 53 42.5  10.580 -64.750   0.5  FUNV 1.6
1984 05 09 13 55 37.2  10.570 -68.310  17.0  FUNV 2.6
1984 05 10 19 59 49.3  10.510 -67.004   2.0  FUNV 2.3
1984 05 11 04 15 54.7  11.861 -60.926  80.1   ISC 0.0
1984 05 11 04 22 07.9  11.935 -61.570  80.0   ISC 0.0
1984 05 11 08 53 01.1  11.975 -61.343   4.0   ISC 0.0
1984 05 14 03 50 14.6  11.910 -69.440   6.5  FUNV 3.5
1984 05 14 16 10 27.8  10.510 -67.002   7.9  FUNV 2.3
1984 05 15 13 26 01.5  10.430 -68.440   1.5  FUNV 2.7
1984 05 15 20 58 16.1  10.570 -68.290   2.6  FUNV 3.2
1984 05 16 10 36 47.6  10.990 -62.280  35.9  FUNV 2.8
1984 05 16 10 36 47.7  10.772 -62.236  66.9   ISC 0.0
1984 05 16 11 43 20.2  13.346 -61.334  84.0   ISC 0.0
1984 05 16 20 22 56.6  13.990 -60.420  26.0   ISC 0.0
1984 05 18 15 52 00.3  10.867 -62.125  96.0   ISC 0.0
1984 05 19 17 12 08.0  12.210 -59.880  62.0   ISC 0.0
1984 05 21 03 30 37.6   6.545 -72.693 188.6   ISC 4.3
1984 05 23 00 21 20.1   6.790 -73.034 173.3   ISC 4.3
1984 05 24 17 09 45.6  10.390 -66.210  18.7  FUNV 2.9
1984 05 24 20 08 13.6  10.370 -66.009  21.4  FUNV 2.3
1984 05 25 00 12 59.0  11.507 -62.063 111.0   ISC 0.0
1984 05 25 00 59 23.6  10.230 -62.200  28.6  FUNV 4.3
1984 05 27 14 31 08.0  10.820 -62.350  23.5  FUNV 3.1
1984 05 28 18 42 24.3  11.040 -70.650  31.0  FUNV 3.8
1984 05 29 04 34 07.0   6.767 -73.027 167.5   ISC 4.6
1984 05 29 07 53 39.3  10.562 -61.772  10.1   ISC 0.0
1984 05 30 11 25 41.7  10.550 -67.390   3.0  FUNV 2.2
1984 05 31 11 59 02.3  11.010 -62.008  87.3  FUNV 3.4
1984 06 03 00 06 18.2  10.864 -61.926  35.1   ISC 0.0
1984 06 04 20 51 51.8  10.560 -66.780  13.2  FUNV 2.0
1984 06 05 10 35 47.7  10.010 -68.290   3.7  FUNV 2.7
1984 06 07 21 49 59.5  10.600 -67.001   2.7  FUNV 2.5
1984 06 12 23 08 55.5   7.905 -71.309  38.2   ISC 4.7
1984 06 13 14 08 25.5  10.530 -61.110  13.7   ISC 0.0
1984 06 14 10 04 28.6   9.840 -69.000  30.0  FUNV 4.5
1984 06 14 10 58 11.6   9.860 -69.730  13.9  FUNV 4.2
1984 06 14 11 12 29.7   9.960 -69.870   3.2  FUNV 3.3
1984 06 14 11 30 12.2   9.900 -69.810   5.1  FUNV 3.2
1984 06 14 17 27 41.0   9.960 -69.830   8.9  FUNV 3.4
1984 06 15 21 23 04.1   9.720 -69.660   3.9  FUNV 3.1
1984 06 16 01 17 55.3   9.910 -69.810  13.0  FUNV 3.3
1984 06 16 14 52 15.5   9.670 -69.620   1.0  FUNV 3.1
1984 06 17 02 48 02.5   9.730 -69.640   8.3  FUNV 3.1
1984 06 17 18 25 46.5   9.680 -69.660   1.0  FUNV 3.1
1984 06 17 21 22 36.6  11.287 -62.031 111.0   ISC 0.0
1984 06 18 02 32 34.2  11.419 -60.909   6.0   ISC 0.0
1984 06 19 01 12 54.5  14.003 -60.224  30.0   ISC 0.0
1984 06 19 10 48 21.0  10.430 -66.640   7.3  FUNV 2.7
1984 06 19 10 49 04.2  10.410 -66.620   2.5  FUNV 3.2
1984 06 20 09 39 07.1   9.970 -69.790  10.3  FUNV 3.1
1984 06 20 19 36 07.6  11.181 -61.911  30.4   ISC 0.0
1984 06 21 09 12 55.1   9.830 -69.810  20.0  FUNV 3.9
1984 06 22 03 13 21.0   6.781 -73.161 162.9   ISC 3.7
1984 06 26 00 50 14.5  11.633 -61.467   6.0   ISC 0.0
1984 06 26 10 32 51.4  10.910 -62.070  88.0   ISC 0.0
1984 06 27 05 31 38.2   9.710 -69.660   2.0  FUNV 3.5
1984 06 27 21 03 24.2  10.070 -67.570  16.1  FUNV 2.2
1984 06 27 23 38 40.1  10.962 -61.832  50.0   ISC 0.0
1984 06 29 10 56 14.5  13.973 -60.580  56.7   ISC 0.0
1984 07 02 07 52 34.5  10.670 -64.810  15.0  FUNV 3.9
1984 07 03 06 30 16.6  13.593 -60.590  33.0   ISC 0.0
1984 07 09 10 13 16.2  11.384 -61.901  26.0   ISC 0.0
1984 07 10 21 28 26.3  10.750 -66.850   3.0  FUNV 2.2
1984 07 12 07 35 29.2  10.700 -67.170   6.0  FUNV 3.1
1984 07 13 11 16 35.3  11.233 -61.691  10.0   ISC 0.0
1984 07 13 16 38 21.7   9.790 -67.250  26.0  FUNV 2.0
1984 07 13 21 41 07.7   9.620 -70.240  15.0  FUNV 3.3
1984 07 15 08 35 42.0  10.410 -69.730   2.0  FUNV 3.1
1984 07 16 18 26 39.4  13.535 -61.042 141.1   ISC 0.0
1984 07 17 11 38 19.9  10.610 -67.150  10.0  FUNV 2.1
1984 07 18 07 30 42.9  10.290 -69.210  14.0  FUNV 2.8
1984 07 18 15 55 23.3  10.490 -66.770   9.0  FUNV 2.0
1984 07 18 17 36 01.2   9.940 -67.890   5.0  FUNV 2.2
1984 07 19 01 11 55.4   9.910 -67.910   4.0  FUNV 2.3
1984 07 20 12 47 59.2  11.071 -60.780  92.4   ISC 0.0
1984 07 21 02 46 55.7  10.680 -64.630  17.0  FUNV 2.8
1984 07 21 06 38 12.0  10.776 -60.188  20.0   ISC 0.0
1984 07 24 09 17 05.7   7.287 -72.181  98.3   ISC 4.1
1984 07 26 16 00 20.5  10.470 -66.770  12.0  FUNV 2.0
1984 07 31 11 59 22.6   9.900 -70.620  16.0  FUNV 3.4
1984 08 01 20 49 19.4  10.957 -61.701  46.0   ISC 0.0
1984 08 02 15 57 40.6  10.460 -66.780   6.0  FUNV 2.0
1984 08 04 07 44 30.8  11.063 -61.905 100.0   ISC 0.0
1984 08 04 14 28 21.9  12.065 -62.375 176.0   ISC 0.0
1984 08 06 15 57 29.0  10.460 -66.780   6.0  FUNV 1.8
1984 08 07 06 19 11.0  10.877 -62.253  91.0   ISC 0.0
1984 08 08 01 59 04.6  12.050 -69.850  38.0  FUNV 2.8
1984 08 08 04 44 36.6  11.262 -61.728   1.7   ISC 0.0
1984 08 08 17 30 24.0  10.320 -66.810   6.0  FUNV 2.1
1984 08 10 00 27 44.1   6.840 -72.600 187.7   ISC 4.1
1984 08 10 21 06 22.8  10.720 -61.837  39.8   ISC 0.0
1984 08 11 06 33 58.6  12.950 -59.810  20.0   ISC 0.0
1984 08 11 13 14 20.8   6.763 -72.994 173.1   ISC 4.7
1984 08 13 02 23 03.8  12.960 -61.000   4.0   ISC 0.0
1984 08 14 08 54 10.9  11.083 -62.140 114.7   ISC 0.0
1984 08 14 14 59 49.2   9.730 -69.590   1.0  FUNV 3.5
1984 08 14 23 51 55.2  12.810 -61.640 127.0   ISC 0.0
1984 08 15 04 33 53.0  10.903 -62.168  84.0   ISC 0.0
1984 08 16 09 50 42.0   9.660 -69.640   1.0  FUNV 3.7
1984 08 16 12 47 42.9  11.282 -61.640   2.0   ISC 0.0
1984 08 20 23 29 32.1  10.320 -62.080  30.0  FUNV 4.2
1984 08 20 23 55 11.8  10.452 -62.450  10.0   ISC 5.1
1984 08 21 00 08 32.1  10.549 -61.690   2.9   ISC 0.0
